League,Year,Season,Type,blueTeamTag,bResult,rResult,redTeamTag,gamelength,blueTop,blueTopChamp,blueJungle,blueJungleChamp,blueMiddle,blueMiddleChamp,blueADC,blueADCChamp,blueSupport,blueSupportChamp,redTop,redTopChamp,redJungle,redJungleChamp,redMiddle,redMiddleChamp,redADC,redADCChamp,redSupport,redSupportChamp,Address
TCL,2016,Spring,Season,BJK,1,0,SUP,37,Xyraz,Fiora,Rawbin IV,Gragas,Immortoru,Lulu,Ruvelius,Vayne,hibiki,Morgana,Fabfabulous,Ryze,Stomaged,Kindred,Naru,Corki,Achuu,Lucian,Dumbledoge,Bard,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001110101?gameHash=1e403a17b9314bda
TCL,2016,Spring,Season,CLK,0,1,AUR,31,Panky,Gnar,Astarte,Nidalee,LEYL U NEHAR,Lulu,Madness,Lucian,Cognac,Thresh,Hioss,Zac,Kanani,RekSai,Avenuee,Corki,DarkSide,Tristana,Zergsting,Bard,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001110107?gameHash=a2f094bc5147955a
TCL,2016,Spring,Season,DP,1,0,TT,42,Elwind,Fiora,Crystal,Graves,Lukezy,TwistedFate,Zeitnot,Corki,Denden,Thresh,Fencer,Quinn,Reach,Nidalee,LongB Gncm,Lux,kazze,Lucian,Un1tback,Poppy,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001110116?gameHash=1a6223f73cda8f6b
TCL,2016,Spring,Season,SUP,1,0,CLK,32,Thaldrin,Malphite,Stomaged,Elise,Naru,Orianna,Achuu,Kalista,Dumbledoge,Thresh,Panky,Fiora,Astarte,Kindred,LEYL U NEHAR,Lux,Madness,Lucian,Cognac,Bard,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001100144?gameHash=3d975fc469532c30
TCL,2016,Spring,Season,TT,1,0,BJK,33,Fencer,Ryze,Reach,RekSai,LongB Gncm,Ahri,kazze,Corki,Un1tback,Alistar,Xyraz,Fiora,Rawbin IV,Gragas,Immortoru,Lux,Ruvelius,Kalista,hibiki,Thresh,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001100153?gameHash=0408a397e05afa17
TCL,2016,Spring,Season,NR1,0,1,AUR,45,aprox,Malphite,KonDziSan,Graves,Elysion,Ahri,KillerEs,Lucian,Swanepoel,Alistar,Hioss,Nautilus,Kanani,RekSai,Avenuee,Corki,DarkSide,Ezreal,Zergsting,Bard,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001100163?gameHash=71712891b49da07d
TCL,2016,Spring,Season,DP,1,0,HWA,33,Elwind,Trundle,Crystal,Graves,Abaria,Velkoz,Zeitnot,Kalista,Arphan,Braum,Marshall,Nautilus,Trixucator,Elise,Hatrixx,Viktor,Revanche,Lucian,Visdom,Thresh,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001100173?gameHash=f8acee32c8cc6a2c
TCL,2016,Spring,Season,AUR,1,0,DP,29,Hioss,Trundle,Kanani,Kindred,Avenuee,Ahri,DarkSide,Kalista,Zergsting,Blitzcrank,Elwind,Fiora,Crystal,Elise,Abaria,Velkoz,Zeitnot,Lucian,Arphan,Braum,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001100191?gameHash=4a9c46955c4ad969
TCL,2016,Spring,Season,SUP,1,0,NR1,28,Thaldrin,Graves,Stomaged,RekSai,Naru,Orianna,Achuu,Kalista,Dumbledoge,Braum,aprox,Lulu,KonDziSan,Elise,Elysion,Viktor,KillerEs,Jinx,Swanepoel,Janna,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001100198?gameHash=2577687dc8637257
TCL,2016,Spring,Season,CLK,1,0,BJK,35,Panky,Malphite,Astarte,Elise,LEYL U NEHAR,Corki,Madness,Lucian,Cognac,Alistar,Xyraz,Irelia,Rawbin IV,RekSai,Immortoru,Lulu,Ruvelius,Kalista,hibiki,Thresh,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001100201?gameHash=d3e42c2f64e0cbd1
TCL,2016,Spring,Season,HWA,1,0,TT,42,Marshall,Ryze,Trixucator,RekSai,Hatrixx,Viktor,Revanche,Ezreal,Visdom,Braum,Fencer,Morgana,Reach,Graves,LongB Gncm,Ahri,kazze,Kalista,Un1tback,Alistar,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001100209?gameHash=89a50d49ed1854e1
TCL,2016,Spring,Season,AUR,1,0,TT,38,Hioss,Fiora,Kanani,Gragas,Avenuee,Corki,DarkSide,Tristana,Zergsting,Poppy,Fencer,Lissandra,Reach,Nidalee,LongB Gncm,Ahri,kazze,Lucian,Un1tback,Braum,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001130125?gameHash=59a7dc3fc1c6da05
TCL,2016,Spring,Season,BJK,1,0,HWA,33,Xyraz,XinZhao,Rawbin IV,Zac,Immortoru,Orianna,Ruvelius,Kalista,hibiki,Alistar,Marshall,Trundle,Trixucator,Gragas,Hatrixx,Viktor,Revanche,Lucian,Visdom,Janna,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001120151?gameHash=e357fa5ae6f7d8dd
TCL,2016,Spring,Season,NR1,0,1,CLK,40,aprox,Graves,KonDziSan,RekSai,Elysion,Ahri,KillerEs,Lucian,Rydle,Braum,Panky,Malphite,Astarte,Gragas,LEYL U NEHAR,Corki,Madness,Ezreal,Cognac,Morgana,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001120153?gameHash=44ca389f51f80526
TCL,2016,Spring,Season,DP,1,0,SUP,35,Elwind,Trundle,Crystal,Gragas,Abaria,Lulu,Zeitnot,Ezreal,Arphan,Braum,Thaldrin,Malphite,Stomaged,Rumble,Naru,Ahri,Achuu,Kalista,Dumbledoge,Alistar,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001120166?gameHash=078e1ee4d691fb65
TCL,2016,Spring,Season,HWA,0,1,AUR,34,Marshall,Fiora,Trixucator,RekSai,Hatrixx,Ziggs,Revanche,Ezreal,Visdom,Bard,Hioss,Trundle,Kanani,Gragas,Avenuee,Corki,DarkSide,Kalista,Zergsting,Morgana,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001120191?gameHash=56917f4e34a7cb6c
TCL,2016,Spring,Season,CLK,0,1,DP,35,Panky,Poppy,Astarte,Elise,LEYL U NEHAR,Viktor,Madness,Lucian,Cognac,Alistar,Elwind,Trundle,Crystal,Gragas,Abaria,Leblanc,Zeitnot,Ezreal,Arphan,Braum,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001120199?gameHash=ce7d504114e46035
TCL,2016,Spring,Season,BJK,1,0,NR1,25,Xyraz,Shen,Rawbin IV,Kindred,Immortoru,Orianna,Ruvelius,Lucian,hibiki,Braum,aprox,Malphite,KonDziSan,Gragas,Elysion,Zed,KillerEs,Kalista,Rydle,Thresh,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001120206?gameHash=c95e004f08e7336c
TCL,2016,Spring,Season,TT,0,1,SUP,46,Fencer,Poppy,Reach,Gragas,LongB Gncm,Viktor,kazze,Ezreal,Un1tback,TahmKench,Thaldrin,Fiora,Stomaged,Elise,Naru,Lulu,Achuu,Caitlyn,Dumbledoge,Alistar,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001120218?gameHash=a7dcb982a3a0cf23
TCL,2016,Spring,Season,TT,1,0,CLK,42,Fencer,Fiora,Reach,Elise,LongB Gncm,Lux,kazze,Kalista,Un1tback,Braum,Panky,Nautilus,Astarte,Gragas,LEYL U NEHAR,Corki,Madness,Caitlyn,Cognac,Janna,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001130332?gameHash=b4c4c2d9762da315
TCL,2016,Spring,Season,DP,1,0,NR1,29,Elwind,Malphite,Crystal,Gragas,Abaria,Leblanc,Zeitnot,Lucian,Arphan,Braum,aprox,Graves,KonDziSan,RekSai,Elysion,Ahri,KillerEs,Ezreal,Rydle,Bard,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001130347?gameHash=56435802a1d6b79e
TCL,2016,Spring,Season,AUR,1,0,BJK,28,Hioss,Nautilus,Kanani,Gragas,Avenuee,Ahri,DarkSide,Tristana,Zergsting,Trundle,Xyraz,Shen,Rawbin IV,RekSai,Immortoru,Zilean,Ruvelius,Lucian,hibiki,Braum,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001130358?gameHash=71b47c6bf4914011
TCL,2016,Spring,Season,HWA,0,1,SUP,30,Marshall,Malphite,Trixucator,Elise,Hatrixx,Ahri,Revanche,Kalista,Visdom,Thresh,Fabfabulous,Graves,Stomaged,Gragas,Naru,Orianna,Achuu,Ezreal,Dumbledoge,Poppy,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001130366?gameHash=d15fe2665aeae7ad
TCL,2016,Spring,Season,NR1,0,1,TT,47,aprox,Graves,KonDziSan,Gragas,Elysion,Zilean,KillerEs,Ezreal,Rydle,Braum,Fencer,Trundle,Reach,Elise,LongB Gncm,Corki,kazze,Kalista,Un1tback,Nautilus,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001120420?gameHash=98b2aced0b544c7d
TCL,2016,Spring,Season,SUP,0,1,AUR,49,Fabfabulous,Quinn,Stomaged,Rumble,Naru,Orianna,Achuu,Ezreal,Dumbledoge,Poppy,Hioss,Trundle,Kanani,Kindred,Avenuee,Ahri,DarkSide,KogMaw,Zergsting,Bard,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001130413?gameHash=495e68c4656fc2c7
TCL,2016,Spring,Season,CLK,0,1,HWA,32,Panky,Fiora,Astarte,Nidalee,LEYL U NEHAR,Lissandra,Madness,Ezreal,Cognac,Alistar,Marshall,Malphite,Trixucator,Elise,Hatrixx,Lux,Revanche,Lucian,Visdom,Bard,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001130431?gameHash=62d339e4809fad5f
TCL,2016,Spring,Season,DP,1,0,BJK,40,Elwind,Fiora,Crystal,Graves,Abaria,Viktor,Zeitnot,Corki,Arphan,Braum,Xyraz,Nautilus,Rawbin IV,Kindred,Immortoru,Orianna,Ruvelius,Ezreal,hibiki,Trundle,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001130441?gameHash=3c21e05c7a3dc5e1
TCL,2016,Spring,Season,BJK,1,0,HWA,26,Xyraz,Nautilus,Rawbin IV,Kindred,Immortoru,Viktor,Ruvelius,Ezreal,hibiki,Alistar,Marshall,Fiora,Trixucator,Nidalee,Hatrixx,TwistedFate,Revanche,Lucian,Visdom,Trundle,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1001120489?gameHash=933695d0c09c5b2c
TCL,2016,Spring,Season,HWA,1,0,SUP,37,Marshall,Nautilus,Trixucator,Elise,Hatrixx,Corki,Revanche,Lucian,Visdom,Soraka,Thaldrin,Trundle,Stomaged,LeeSin,Naru,Leblanc,Achuu,Ezreal,Dumbledoge,Poppy,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1001120499?gameHash=31b809a158b8c3e5
TCL,2016,Spring,Season,SUP,1,0,BJK,42,Thaldrin,Fiora,Stomaged,Elise,Naru,Corki,Achuu,Ezreal,Dumbledoge,Bard,Xyraz,Nautilus,Rawbin IV,Kindred,Immortoru,Syndra,Ruvelius,Lucian,hibiki,Braum,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1001120501?gameHash=1a7b17bc6a6f9178
TCL,2016,Spring,Season,HWA,0,1,SUP,38,Marshall,Maokai,Trixucator,Elise,Hatrixx,Corki,Revanche,Ezreal,Visdom,Janna,Thaldrin,Nautilus,Stomaged,Gragas,Naru,Quinn,Achuu,Lucian,Dumbledoge,Bard,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1001120512?gameHash=b25df94bb822497e
TCL,2016,Spring,Season,BJK,0,1,SUP,37,Xyraz,Graves,Rawbin IV,Zac,Immortoru,Orianna,Ruvelius,Ezreal,hibiki,Alistar,Thaldrin,Nautilus,Stomaged,Kindred,Naru,Viktor,Achuu,Lucian,Dumbledoge,Poppy,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1001120513?gameHash=c1f76668f3277cc3
TCL,2016,Spring,Playoffs,SUP,1,0,TT,31,Thaldrin,Trundle,Stomaged,Elise,Naru,Lulu,Achuu,Lucian,Dumbledoge,Thresh,Fencer,Graves,Reach,Gragas,Crossman,TwistedFate,KillerEs,Kalista,kazze,Bard,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001160063?gameHash=e90a487b780b92cb
TCL,2016,Spring,Playoffs,TT,0,1,SUP,30,Fencer,Fiora,Reach,Elise,Crossman,Ahri,KillerEs,Sivir,kazze,Trundle,Thaldrin,Graves,Stomaged,Gragas,Naru,Leblanc,Achuu,Lucian,Dumbledoge,Bard,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001160076?gameHash=b6c97b549f2485a7
TCL,2016,Spring,Playoffs,SUP,0,1,TT,52,Thaldrin,Rammus,Stomaged,Gragas,Naru,Corki,Achuu,Lucian,Dumbledoge,Bard,Fencer,Trundle,Reach,Graves,Crossman,TwistedFate,KillerEs,Sivir,kazze,Janna,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001160078?gameHash=2b75cd45b43f2965
TCL,2016,Spring,Playoffs,TT,0,1,SUP,28,Fencer,Trundle,Reach,LeeSin,Crossman,Viktor,KillerEs,Kalista,kazze,Braum,Thaldrin,Graves,Stomaged,Gragas,Naru,Leblanc,Achuu,Ezreal,Dumbledoge,Elise,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001170081?gameHash=0ec611cd0b80d1fe
TCL,2016,Spring,Playoffs,BJK,1,0,HWA,30,Xyraz,Nautilus,Rawbin IV,Nidalee,Immortoru,Azir,Ruvelius,Lucian,hibiki,Braum,Marshall,Trundle,Trixucator,Gragas,Hatrixx,Lulu,Revanche,Sivir,Visdom,Bard,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001160123?gameHash=83f271dde2c5a676
TCL,2016,Spring,Playoffs,HWA,0,1,BJK,31,Marshall,Trundle,Trixucator,Elise,Hatrixx,Corki,Revanche,Lucian,Visdom,Soraka,Xyraz,Malphite,Rawbin IV,RekSai,Immortoru,Lulu,Ruvelius,Vayne,hibiki,Janna,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001160128?gameHash=3823b250944e62a7
TCL,2016,Spring,Playoffs,BJK,0,1,HWA,33,Xyraz,Nautilus,Rawbin IV,Nidalee,Immortoru,Lulu,Ruvelius,Lucian,hibiki,Braum,Marshall,Trundle,Trixucator,Gragas,Hatrixx,Lissandra,Revanche,Jhin,Visdom,Thresh,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001160130?gameHash=2e4de42d1bac8ece
TCL,2016,Spring,Playoffs,HWA,0,1,BJK,48,Marshall,Poppy,Trixucator,Gragas,Hatrixx,Lux,Revanche,Jhin,Visdom,Thresh,Xyraz,Malphite,Rawbin IV,RekSai,Immortoru,Lissandra,Ruvelius,Lucian,hibiki,Braum,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001160131?gameHash=53726fa237a952e8
TCL,2016,Spring,Playoffs,SUP,1,0,AUR,27,Thaldrin,Maokai,Stomaged,Graves,Naru,Leblanc,Achuu,Ezreal,Dumbledoge,Poppy,Hioss,Nautilus,Kanani,Elise,Avenuee,Azir,DarkSide,Kalista,Zergsting,Morgana,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001170283?gameHash=912133b7cfe6d0bb
TCL,2016,Spring,Playoffs,AUR,1,0,SUP,43,Hioss,Nautilus,Kanani,Gragas,Avenuee,Lulu,DarkSide,KogMaw,Zergsting,Morgana,Thaldrin,Maokai,Stomaged,Sejuani,Naru,Quinn,Achuu,Sivir,Dumbledoge,Bard,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001170298?gameHash=bb4df973d1a85dad
TCL,2016,Spring,Playoffs,SUP,0,1,AUR,34,Thaldrin,Fiora,Stomaged,Elise,Naru,Lissandra,Achuu,Lucian,Dumbledoge,Poppy,Hioss,Nautilus,Kanani,Gragas,Avenuee,Corki,DarkSide,Sivir,Zergsting,Alistar,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001170300?gameHash=76e5e7b63acc4e21
TCL,2016,Spring,Playoffs,AUR,0,1,SUP,49,Hioss,Trundle,Kanani,Elise,Avenuee,Lux,DarkSide,Sivir,Zergsting,Alistar,Fabfabulous,Karma,Stomaged,RekSai,Naru,Corki,Achuu,Lucian,Dumbledoge,Poppy,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001170302?gameHash=a051c89baf235f9a
TCL,2016,Spring,Playoffs,DP,1,0,BJK,38,Elwind,Nautilus,Crystal,Elise,Abaria,Corki,Zeitnot,Ezreal,Arphan,Trundle,Xyraz,Shen,Rawbin IV,Nidalee,Immortoru,Azir,Ruvelius,Lucian,hibiki,Braum,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001160285?gameHash=7f19ae651dbaaa30
TCL,2016,Spring,Playoffs,BJK,0,1,DP,34,Xyraz,Malphite,Rawbin IV,Graves,Immortoru,Lissandra,Ruvelius,Lucian,hibiki,Trundle,Elwind,Nautilus,Crystal,Elise,Abaria,Corki,Zeitnot,Ezreal,Arphan,Braum,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001160295?gameHash=6d7c5895c262767a
TCL,2016,Spring,Playoffs,DP,0,1,BJK,70,Elwind,Poppy,Crystal,Elise,Abaria,Azir,Zeitnot,Sivir,Arphan,Nautilus,Xyraz,Rammus,Rawbin IV,Gragas,Immortoru,Varus,Ruvelius,Lucian,hibiki,Braum,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001160299?gameHash=9d06b15643ad6142
TCL,2016,Spring,Playoffs,BJK,1,0,DP,35,Xyraz,Fiora,Rawbin IV,Maokai,Immortoru,Corki,Ruvelius,Lucian,hibiki,Bard,Elwind,Nautilus,Crystal,RekSai,Abaria,Azir,Zeitnot,Ezreal,Arphan,Braum,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001160301?gameHash=aa30d083137a5169
TCL,2016,Spring,Playoffs,DP,0,1,BJK,36,Elwind,Nautilus,Crystal,Graves,Abaria,Kassadin,Zeitnot,Lucian,Arphan,Janna,Xyraz,Malphite,Rawbin IV,Gragas,Immortoru,Azir,Ruvelius,Ezreal,hibiki,Braum,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001160306?gameHash=1ac21396e19b39c3
TCL,2016,Spring,Playoffs,BJK,0,1,SUP,34,Xyraz,Nautilus,Rawbin IV,Gragas,Immortoru,Corki,Ruvelius,Lucian,hibiki,Trundle,fabFabulous,Fizz,Stomaged,Graves,Naru,Azir,Achuu,Ezreal,Dumbledoge,Bard,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TRLT3/10104?gameHash=c79232dab514b76e
TCL,2016,Spring,Playoffs,SUP,0,1,BJK,38,fabFabulous,Trundle,Stomaged,Gragas,Naru,Azir,Achuu,Ezreal,Dumbledoge,Bard,Xyraz,Malphite,Rawbin IV,Kindred,Immortoru,Lux,Ruvelius,Kalista,hibiki,Morgana,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TRLT3/10107?gameHash=20e8d75571b45254
TCL,2016,Spring,Playoffs,BJK,0,1,SUP,26,Xyraz,Nautilus,Rawbin IV,Kindred,Immortoru,Lux,Ruvelius,Lucian,hibiki,Bard,fabFabulous,Maokai,Stomaged,Gragas,Naru,Azir,Achuu,Ezreal,Dumbledoge,Elise,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TRLT3/10109?gameHash=9d89e23643be6506
TCL,2016,Spring,Playoffs,SUP,1,0,BJK,36,fabFabulous,Fizz,Stomaged,Graves,Naru,Azir,Achuu,Lucian,Dumbledoge,Bard,Xyraz,Nautilus,Rawbin IV,Maokai,Immortoru,Varus,Ruvelius,Ezreal,hibiki,Trundle,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TRLT3/10111?gameHash=4fd9427ac4901e7d
TCL,2016,Summer,Season,BJK,1,0,AUR,55,Xyraz,Irelia,Rawbin IV,Gragas,Immortoru,Viktor,Ruvelius376,Lucian,rogu,Bard,Hioss,Trundle,Crystal,RekSai,Avenuee,Azir,DarkSide,Ezreal,Zergsting,Braum,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/WMC2TMNT1/110065?gameHash=d4e11a1f1a98615f
TCL,2016,Summer,Season,AUR,1,0,BJK,37,Hioss,Poppy,Crystal,Gragas,Avenuee,Karma,DarkSide,Caitlyn,Zergsting,Braum,Xyraz,Trundle,Rawbin IV,Olaf,Immortoru,Viktor,Ruvelius376,Ezreal,rogu,Nami,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/WMC2TMNT1/110068?gameHash=26fd8317c1928e94
TCL,2016,Summer,Season,TT,0,1,DP,36,Fencer,Trundle,Reach,Elise,LongB,Viktor,KillerEs,Caitlyn,kazze,Nami,Elwind,Maokai,Xerxe,RekSai,Abaria,Karma,Zeitnot,Ezreal,Un1tback,Braum,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/WMC2TMNT1/110070?gameHash=79577c0c3963dbeb
TCL,2016,Summer,Season,DP,1,0,TT,40,Elwind,Trundle,Xerxe,Kindred,Abaria,Viktor,Zeitnot,Ashe,Un1tback,Nami,Fencer,Maokai,Reach,RekSai,LongB,Leblanc,KillerEs,Caitlyn,kazze,Karma,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/WMC2TMNT1/110075?gameHash=6e10ca78187c07e6
TCL,2016,Summer,Season,HWA,1,0,CRW,32,Marshall,Trundle,Trix,Elise,Hatrixx,Ryze,HolyPhoenix,Ezreal,Visdom,Braum,Darlik,Fizz,Clongwen,Gragas,React,TwistedFate,Revanche,Sivir,Corpse,Karma,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/WMC2TMNT1/110083?gameHash=5f2191015e54dafa
TCL,2016,Summer,Season,CRW,0,1,HWA,32,Darlik,Trundle,Clongwen,Zac,React,Azir,Revanche,Ashe,Corpse,Bard,Marshall,Ekko,Trix,RekSai,Hatrixx,Zed,HolyPhoenix,Ezreal,Visdom,Karma,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/WMC2TMNT1/110084?gameHash=18e9ebfa5afe2ccc
TCL,2016,Summer,Season,HWA,0,1,TT,32,Marshall,Poppy,Trix,RekSai,Hatrixx,Azir,HolyPhoenix,Ezreal,Visdom,Karma,Fencer,Maokai,Reach,Elise,LongB,Vladimir,KillerEs,Sivir,kazze,Bard,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/WMC2TMNT1/110093?gameHash=9506d4d924cd366d
TCL,2016,Summer,Season,TT,1,0,HWA,50,Fencer,Maokai,Reach,RekSai,LongB,Azir,KillerEs,Sivir,kazze,Karma,Marshall,Fizz,Trix,Elise,Hatrixx,Zed,HolyPhoenix,Ezreal,Visdom,Braum,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/WMC2TMNT1/110098?gameHash=93879494916ae4f6
TCL,2016,Summer,Season,DP,1,0,AUR,36,Elwind,Swain,Xerxe,Hecarim,Abaria,Viktor,Zeitnot,Ezreal,Un1tback,Karma,Hioss,Maokai,Crystal,RekSai,Avenuee,Leblanc,DarkSide,Caitlyn,Zergsting,Braum,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/WMC2TMNT1/110099?gameHash=31a95763bc0b5137
TCL,2016,Summer,Season,AUR,0,1,DP,31,Hioss,Trundle,Crystal,Elise,Avenuee,Azir,DarkSide,Jhin,Zergsting,Blitzcrank,Elwind,Fizz,Xerxe,RekSai,Abaria,Karma,Zeitnot,Caitlyn,Un1tback,Braum,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/WMC2TMNT1/110108?gameHash=ba8f137b22db3588
TCL,2016,Summer,Season,SUP,1,0,CLK,29,Fabfabulous,Gragas,Stomaged,Nidalee,Naru,Azir,Achuu Cop,Caitlyn,Dumbledoge,Nami,Panky,Maokai,Astarte,RekSai,LEYL U NEHAR,Ryze,Madness,Ezreal,Cognac,Karma,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/WMC2TMNT1/110109?gameHash=61eee0e5a0718a3c
TCL,2016,Summer,Season,CLK,0,1,SUP,31,Panky,Irelia,Astarte,Elise,LEYL U NEHAR,Vladimir,Madness,Ashe,Cognac,Karma,Fabfabulous,Maokai,Stomaged,RekSai,Naru,Swain,Achuu Cop,Caitlyn,Dumbledoge,Nami,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/WMC2TMNT1/110113?gameHash=6fab2ab7c1fa8b41
TCL,2016,Summer,Season,CLK,0,1,BJK,31,Panky,Irelia,Astarte,Kindred,LEYL U NEHAR,Azir,Madness,Ashe,Cognac,Braum,Xyraz,Fizz,Rawbin IV,RekSai,Immortoru,Viktor,Ruvelius376,Ezreal,rogu,Alistar,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/WMC2TMNT1/110116?gameHash=fe629413d32e41de
TCL,2016,Summer,Season,BJK,1,0,CLK,26,Xyraz,Fizz,Rawbin IV,Gragas,Immortoru,Azir,Ruvelius376,Ezreal,rogu,Alistar,Panky,Irelia,Astarte,RekSai,LEYL U NEHAR,Karma,Madness,Vayne,Cognac,Braum,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/WMC2TMNT1/110120?gameHash=12cbfe74cedf980f
TCL,2016,Summer,Season,CRW,0,1,SUP,35,Darlik,Trundle,Four,RekSai,React,Azir,Revanche,Sivir,Corpse,Bard,Fabfabulous,Illaoi,Stomaged,Elise,Naru,Viktor,Achuu Cop,Caitlyn,Dumbledoge,Karma,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/WMC2TMNT1/110121?gameHash=9a81b32f17eaa7e9
TCL,2016,Summer,Season,SUP,0,1,CRW,37,Fabfabulous,Illaoi,Stomaged,Gragas,Naru,Swain,Achuu Cop,Caitlyn,Dumbledoge,Taliyah,Darlik,Ekko,Four,RekSai,React,Anivia,Revanche,Lucian,Corpse,Karma,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/WMC2TMNT1/110126?gameHash=95fa5433272aedd3
TCL,2016,Summer,Season,DP,1,0,CLK,30,Elwind,Irelia,Xerxe,Nidalee,Abaria,Ryze,Zeitnot,Jhin,Un1tback,Alistar,Panky,Maokai,Sigma,Kindred,LEYL U NEHAR,Azir,Madness,Caitlyn,Cognac,Braum,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/WMC2TMNT1/110137?gameHash=e9f6e66adb55cfc1
TCL,2016,Summer,Season,CLK,1,0,DP,47,Panky,Trundle,Sigma,Elise,LEYL U NEHAR,Leblanc,Madness,Caitlyn,Cognac,Nami,Elwind,Ekko,Xerxe,Nidalee,Abaria,Viktor,Zeitnot,Ezreal,Un1tback,Karma,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/WMC2TMNT1/110148?gameHash=521a73a8ed2d7294
TCL,2016,Summer,Season,AUR,1,0,HWA,39,Hioss,Shen,Crystal,Gragas,Avenuee,Azir,DarkSide,Lucian,Zergsting,Veigar,Marshall,Maokai,Trix,Elise,Hatrixx,Viktor,HolyPhoenix,Caitlyn,Visdom,Bard,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/WMC2TMNT1/110149?gameHash=29641a9ab1933269
